Sensor Network Edges with Distance, Cost and Capacity:
edge: (1, 11), distance: 123.113, receivecost: 0.4096, transmitcost: 6.6178, storagecost: 0.4096, energycapacity: 3500.0
edge: (9, 56), distance: 165.767, receivecost: 0.4096, transmitcost: 11.6649, storagecost: 0.4096, energycapacity: 3147.0
edge: (9, 65), distance: 183.508, receivecost: 0.4096, transmitcost: 14.2029, storagecost: 0.4096, energycapacity: 3438.0
edge: (9, 68), distance: 134.169, receivecost: 0.4096, transmitcost: 7.7829, storagecost: 0.4096, energycapacity: 2988.0
edge: (9, 83), distance: 245.036, receivecost: 0.4096, transmitcost: 25.0031, storagecost: 0.4096, energycapacity: 3331.0
edge: (9, 85), distance: 193.962, receivecost: 0.4096, transmitcost: 15.8192, storagecost: 0.4096, energycapacity: 3380.0
edge: (9, 87), distance: 122.456, receivecost: 0.4096, transmitcost: 6.5517, storagecost: 0.4096, energycapacity: 3351.0
edge: (9, 88), distance: 98.462, receivecost: 0.4096, transmitcost: 4.3806, storagecost: 0.4096, energycapacity: 2585.0
edge: (9, 89), distance: 248.808, receivecost: 0.4096, transmitcost: 25.7661, storagecost: 0.4096, energycapacity: 2986.0
edge: (9, 91), distance: 68.845, receivecost: 0.4096, transmitcost: 2.3509, storagecost: 0.4096, energycapacity: 2821.0
edge: (90, 26), distance: 147.68, receivecost: 0.4096, transmitcost: 9.3428, storagecost: 0.4096, energycapacity: 3171.0
edge: (90, 31), distance: 205.745, receivecost: 0.4096, transmitcost: 17.7484, storagecost: 0.4096, energycapacity: 3290.0
edge: (90, 34), distance: 58.733, receivecost: 0.4096, transmitcost: 1.8226, storagecost: 0.4096, energycapacity: 2934.0
edge: (90, 46), distance: 249.675, receivecost: 0.4096, transmitcost: 25.9431, storagecost: 0.4096, energycapacity: 2693.0
edge: (90, 47), distance: 224.889, receivecost: 0.4096, transmitcost: 21.1252, storagecost: 0.4096, energycapacity: 3079.0
edge: (90, 64), distance: 164.003, receivecost: 0.4096, transmitcost: 11.4266, storagecost: 0.4096, energycapacity: 3306.0
edge: (90, 72), distance: 104.961, receivecost: 0.4096, transmitcost: 4.9221, storagecost: 0.4096, energycapacity: 2702.0
edge: (90, 78), distance: 80.32, receivecost: 0.4096, transmitcost: 3.052, storagecost: 0.4096, energycapacity: 3489.0
edge: (90, 86), distance: 216.037, receivecost: 0.4096, transmitcost: 19.5264, storagecost: 0.4096, energycapacity: 2873.0
edge: (90, 98), distance: 226.498, receivecost: 0.4096, transmitcost: 21.4227, storagecost: 0.4096, energycapacity: 2606.0
edge: (91, 22), distance: 124.632, receivecost: 0.4096, transmitcost: 6.772, storagecost: 0.4096, energycapacity: 2923.0
edge: (91, 24), distance: 136.363, receivecost: 0.4096, transmitcost: 8.0261, storagecost: 0.4096, energycapacity: 2929.0
edge: (91, 35), distance: 197.516, receivecost: 0.4096, transmitcost: 16.3892, storagecost: 0.4096, energycapacity: 3434.0
edge: (91, 40), distance: 188.907, receivecost: 0.4096, transmitcost: 15.0265, storagecost: 0.4096, energycapacity: 3109.0
edge: (91, 56), distance: 100.664, receivecost: 0.4096, transmitcost: 4.5602, storagecost: 0.4096, energycapacity: 3147.0
edge: (91, 65), distance: 223.813, receivecost: 0.4096, transmitcost: 20.9274, storagecost: 0.4096, energycapacity: 3438.0
edge: (91, 68), distance: 99.903, receivecost: 0.4096, transmitcost: 4.4977, storagecost: 0.4096, energycapacity: 2988.0
edge: (91, 73), distance: 241.835, receivecost: 0.4096, transmitcost: 24.3646, storagecost: 0.4096, energycapacity: 2596.0
edge: (91, 85), distance: 226.919, receivecost: 0.4096, transmitcost: 21.5009, storagecost: 0.4096, energycapacity: 3380.0
edge: (91, 87), distance: 168.709, receivecost: 0.4096, transmitcost: 12.068, storagecost: 0.4096, energycapacity: 3351.0
edge: (91, 88), distance: 152.439, receivecost: 0.4096, transmitcost: 9.9277, storagecost: 0.4096, energycapacity: 2585.0
edge: (91, 89), distance: 212.739, receivecost: 0.4096, transmitcost: 18.9471, storagecost: 0.4096, energycapacity: 2986.0
edge: (91, 9), distance: 68.845, receivecost: 0.4096, transmitcost: 2.3509, storagecost: 0.4096, energycapacity: 3500.0
edge: (92, 11), distance: 244.05, receivecost: 0.4096, transmitcost: 24.8055, storagecost: 0.4096, energycapacity: 3500.0
edge: (92, 23), distance: 145.166, receivecost: 0.4096, transmitcost: 9.0412, storagecost: 0.4096, energycapacity: 3356.0
edge: (92, 29), distance: 78.994, receivecost: 0.4096, transmitcost: 2.9655, storagecost: 0.4096, energycapacity: 2712.0
edge: (92, 31), distance: 234.938, receivecost: 0.4096, transmitcost: 23.0178, storagecost: 0.4096, energycapacity: 3290.0
edge: (92, 32), distance: 227.775, receivecost: 0.4096, transmitcost: 21.6603, storagecost: 0.4096, energycapacity: 3043.0
edge: (92, 40), distance: 244.632, receivecost: 0.4096, transmitcost: 24.9221, storagecost: 0.4096, energycapacity: 3109.0
edge: (92, 43), distance: 105.888, receivecost: 0.4096, transmitcost: 5.0021, storagecost: 0.4096, energycapacity: 2872.0
edge: (92, 58), distance: 228.598, receivecost: 0.4096, transmitcost: 21.8142, storagecost: 0.4096, energycapacity: 3387.0
edge: (92, 59), distance: 101.234, receivecost: 0.4096, transmitcost: 4.6073, storagecost: 0.4096, energycapacity: 3149.0
edge: (92, 65), distance: 177.909, receivecost: 0.4096, transmitcost: 13.3741, storagecost: 0.4096, energycapacity: 3438.0
edge: (92, 76), distance: 106.312, receivecost: 0.4096, transmitcost: 5.039, storagecost: 0.4096, energycapacity: 2998.0
edge: (92, 8), distance: 96.63, receivecost: 0.4096, transmitcost: 4.2342, storagecost: 0.4096, energycapacity: 3500.0
edge: (92, 84), distance: 190.324, receivecost: 0.4096, transmitcost: 15.2467, storagecost: 0.4096, energycapacity: 3207.0
edge: (92, 86), distance: 219.937, receivecost: 0.4096, transmitcost: 20.2229, storagecost: 0.4096, energycapacity: 2873.0
edge: (92, 87), distance: 239.545, receivecost: 0.4096, transmitcost: 23.9131, storagecost: 0.4096, energycapacity: 3351.0
edge: (92, 93), distance: 225.22, receivecost: 0.4096, transmitcost: 21.1862, storagecost: 0.4096, energycapacity: 3226.0
edge: (92, 95), distance: 95.952, receivecost: 0.4096, transmitcost: 4.1807, storagecost: 0.4096, energycapacity: 3247.0
edge: (92, 98), distance: 217.67, receivecost: 0.4096, transmitcost: 19.8165, storagecost: 0.4096, energycapacity: 2606.0
edge: (93, 3), distance: 162.781, receivecost: 0.4096, transmitcost: 11.263, storagecost: 0.4096, energycapacity: 3500.0
edge: (93, 45), distance: 152.995, receivecost: 0.4096, transmitcost: 9.9973, storagecost: 0.4096, energycapacity: 3309.0
edge: (93, 46), distance: 229.189, receivecost: 0.4096, transmitcost: 21.9248, storagecost: 0.4096, energycapacity: 2693.0
edge: (93, 5), distance: 212.65, receivecost: 0.4096, transmitcost: 18.9317, storagecost: 0.4096, energycapacity: 3500.0
edge: (93, 58), distance: 99.161, receivecost: 0.4096, transmitcost: 4.4372, storagecost: 0.4096, energycapacity: 3387.0
edge: (93, 60), distance: 185.727, receivecost: 0.4096, transmitcost: 14.5386, storagecost: 0.4096, energycapacity: 3345.0
edge: (93, 92), distance: 225.22, receivecost: 0.4096, transmitcost: 21.1862, storagecost: 0.4096, energycapacity: 3071.0
edge: (93, 98), distance: 237.051, receivecost: 0.4096, transmitcost: 23.4263, storagecost: 0.4096, energycapacity: 2606.0
edge: (94, 14), distance: 90.02, receivecost: 0.4096, transmitcost: 3.7288, storagecost: 0.4096, energycapacity: 3500.0
edge: (94, 15), distance: 152.983, receivecost: 0.4096, transmitcost: 9.9958, storagecost: 0.4096, energycapacity: 3500.0
edge: (94, 30), distance: 131.347, receivecost: 0.4096, transmitcost: 7.4761, storagecost: 0.4096, energycapacity: 3253.0
edge: (94, 44), distance: 82.365, receivecost: 0.4096, transmitcost: 3.1883, storagecost: 0.4096, energycapacity: 3484.0
edge: (94, 6), distance: 125.766, receivecost: 0.4096, transmitcost: 6.8882, storagecost: 0.4096, energycapacity: 3500.0
edge: (94, 62), distance: 203.485, receivecost: 0.4096, transmitcost: 17.3696, storagecost: 0.4096, energycapacity: 3276.0
edge: (94, 73), distance: 178.615, receivecost: 0.4096, transmitcost: 13.4773, storagecost: 0.4096, energycapacity: 2596.0
edge: (94, 75), distance: 152.118, receivecost: 0.4096, transmitcost: 9.8877, storagecost: 0.4096, energycapacity: 2640.0
edge: (94, 77), distance: 58.033, receivecost: 0.4096, transmitcost: 1.7891, storagecost: 0.4096, energycapacity: 3125.0
edge: (94, 79), distance: 81.446, receivecost: 0.4096, transmitcost: 3.1267, storagecost: 0.4096, energycapacity: 3265.0
edge: (94, 96), distance: 243.863, receivecost: 0.4096, transmitcost: 24.7682, storagecost: 0.4096, energycapacity: 2666.0
edge: (95, 11), distance: 155.481, receivecost: 0.4096, transmitcost: 10.3114, storagecost: 0.4096, energycapacity: 3500.0
edge: (95, 20), distance: 178.238, receivecost: 0.4096, transmitcost: 13.422, storagecost: 0.4096, energycapacity: 3500.0
edge: (95, 23), distance: 209.908, receivecost: 0.4096, transmitcost: 18.4571, storagecost: 0.4096, energycapacity: 3356.0
edge: (95, 29), distance: 56.819, receivecost: 0.4096, transmitcost: 1.732, storagecost: 0.4096, energycapacity: 2712.0
edge: (95, 31), distance: 145.374, receivecost: 0.4096, transmitcost: 9.0659, storagecost: 0.4096, energycapacity: 3290.0
edge: (95, 32), distance: 145.427, receivecost: 0.4096, transmitcost: 9.0723, storagecost: 0.4096, energycapacity: 3043.0
edge: (95, 35), distance: 245.251, receivecost: 0.4096, transmitcost: 25.0463, storagecost: 0.4096, energycapacity: 3434.0
edge: (95, 40), distance: 228.355, receivecost: 0.4096, transmitcost: 21.7686, storagecost: 0.4096, energycapacity: 3109.0
edge: (95, 42), distance: 167.404, receivecost: 0.4096, transmitcost: 11.8883, storagecost: 0.4096, energycapacity: 3266.0
edge: (95, 43), distance: 75.073, receivecost: 0.4096, transmitcost: 2.7181, storagecost: 0.4096, energycapacity: 2872.0
edge: (95, 47), distance: 168.202, receivecost: 0.4096, transmitcost: 11.9979, storagecost: 0.4096, energycapacity: 3079.0
edge: (95, 59), distance: 11.851, receivecost: 0.4096, transmitcost: 0.4671, storagecost: 0.4096, energycapacity: 3149.0
edge: (95, 65), distance: 180.328, receivecost: 0.4096, transmitcost: 13.7291, storagecost: 0.4096, energycapacity: 3438.0
edge: (95, 67), distance: 215.324, receivecost: 0.4096, transmitcost: 19.4005, storagecost: 0.4096, energycapacity: 3286.0
edge: (95, 69), distance: 220.536, receivecost: 0.4096, transmitcost: 20.331, storagecost: 0.4096, energycapacity: 3286.0
edge: (95, 71), distance: 181.409, receivecost: 0.4096, transmitcost: 13.8892, storagecost: 0.4096, energycapacity: 3102.0
edge: (95, 76), distance: 128.168, receivecost: 0.4096, transmitcost: 7.1381, storagecost: 0.4096, energycapacity: 2998.0
edge: (95, 8), distance: 3.105, receivecost: 0.4096, transmitcost: 0.4135, storagecost: 0.4096, energycapacity: 3500.0
edge: (95, 84), distance: 94.383, receivecost: 0.4096, transmitcost: 4.0584, storagecost: 0.4096, energycapacity: 3207.0
edge: (95, 86), distance: 129.902, receivecost: 0.4096, transmitcost: 7.3214, storagecost: 0.4096, energycapacity: 2873.0
edge: (95, 87), distance: 237.303, receivecost: 0.4096, transmitcost: 23.4754, storagecost: 0.4096, energycapacity: 3351.0
edge: (95, 92), distance: 95.952, receivecost: 0.4096, transmitcost: 4.1807, storagecost: 0.4096, energycapacity: 3071.0
edge: (95, 98), distance: 221.242, receivecost: 0.4096, transmitcost: 20.4586, storagecost: 0.4096, energycapacity: 2606.0
edge: (96, 10), distance: 61.111, receivecost: 0.4096, transmitcost: 1.9393, storagecost: 0.4096, energycapacity: 3500.0
edge: (96, 14), distance: 172.189, receivecost: 0.4096, transmitcost: 12.5539, storagecost: 0.4096, energycapacity: 3500.0
edge: (96, 15), distance: 200.317, receivecost: 0.4096, transmitcost: 16.8456, storagecost: 0.4096, energycapacity: 3500.0
edge: (96, 27), distance: 212.362, receivecost: 0.4096, transmitcost: 18.8816, storagecost: 0.4096, energycapacity: 3453.0
edge: (96, 30), distance: 169.908, receivecost: 0.4096, transmitcost: 12.2342, storagecost: 0.4096, energycapacity: 3253.0
edge: (96, 52), distance: 72.606, receivecost: 0.4096, transmitcost: 2.5689, storagecost: 0.4096, energycapacity: 3039.0
edge: (96, 53), distance: 147.799, receivecost: 0.4096, transmitcost: 9.3571, storagecost: 0.4096, energycapacity: 3348.0
edge: (96, 62), distance: 40.389, receivecost: 0.4096, transmitcost: 1.0778, storagecost: 0.4096, energycapacity: 3276.0
edge: (96, 75), distance: 98.741, receivecost: 0.4096, transmitcost: 4.4031, storagecost: 0.4096, energycapacity: 2640.0
edge: (96, 77), distance: 214.378, receivecost: 0.4096, transmitcost: 19.234, storagecost: 0.4096, energycapacity: 3125.0
edge: (96, 94), distance: 243.863, receivecost: 0.4096, transmitcost: 24.7682, storagecost: 0.4096, energycapacity: 3115.0
edge: (96, 97), distance: 153.255, receivecost: 0.4096, transmitcost: 10.0299, storagecost: 0.4096, energycapacity: 2569.0
edge: (97, 10), distance: 172.091, receivecost: 0.4096, transmitcost: 12.54, storagecost: 0.4096, energycapacity: 3500.0
edge: (97, 100), distance: 123.462, receivecost: 0.4096, transmitcost: 6.6531, storagecost: 0.4096, energycapacity: 2754.0
edge: (97, 14), distance: 231.928, receivecost: 0.4096, transmitcost: 22.4422, storagecost: 0.4096, energycapacity: 3500.0
edge: (97, 15), distance: 119.898, receivecost: 0.4096, transmitcost: 6.2978, storagecost: 0.4096, energycapacity: 3500.0
edge: (97, 25), distance: 233.377, receivecost: 0.4096, transmitcost: 22.7185, storagecost: 0.4096, energycapacity: 3438.0
edge: (97, 27), distance: 161.885, receivecost: 0.4096, transmitcost: 11.1438, storagecost: 0.4096, energycapacity: 3453.0
edge: (97, 30), distance: 123.354, receivecost: 0.4096, transmitcost: 6.6421, storagecost: 0.4096, energycapacity: 3253.0
edge: (97, 38), distance: 169.559, receivecost: 0.4096, transmitcost: 12.1857, storagecost: 0.4096, energycapacity: 2606.0
edge: (97, 39), distance: 241.311, receivecost: 0.4096, transmitcost: 24.2609, storagecost: 0.4096, energycapacity: 3333.0
edge: (97, 44), distance: 239.337, receivecost: 0.4096, transmitcost: 23.8724, storagecost: 0.4096, energycapacity: 3484.0
edge: (97, 52), distance: 105.973, receivecost: 0.4096, transmitcost: 5.0095, storagecost: 0.4096, energycapacity: 3039.0
edge: (97, 53), distance: 28.801, receivecost: 0.4096, transmitcost: 0.7494, storagecost: 0.4096, energycapacity: 3348.0
edge: (97, 54), distance: 185.122, receivecost: 0.4096, transmitcost: 14.4466, storagecost: 0.4096, energycapacity: 3033.0
edge: (97, 62), distance: 149.188, receivecost: 0.4096, transmitcost: 9.526, storagecost: 0.4096, energycapacity: 3276.0
edge: (97, 73), distance: 248.15, receivecost: 0.4096, transmitcost: 25.6321, storagecost: 0.4096, energycapacity: 2596.0
edge: (97, 75), distance: 185.661, receivecost: 0.4096, transmitcost: 14.5286, storagecost: 0.4096, energycapacity: 2640.0
edge: (97, 77), distance: 198.739, receivecost: 0.4096, transmitcost: 16.5876, storagecost: 0.4096, energycapacity: 3125.0
edge: (97, 96), distance: 153.255, receivecost: 0.4096, transmitcost: 10.0299, storagecost: 0.4096, energycapacity: 2666.0
edge: (98, 3), distance: 162.585, receivecost: 0.4096, transmitcost: 11.237, storagecost: 0.4096, energycapacity: 3500.0
edge: (98, 31), distance: 237.426, receivecost: 0.4096, transmitcost: 23.4992, storagecost: 0.4096, energycapacity: 3290.0
edge: (98, 34), distance: 178.039, receivecost: 0.4096, transmitcost: 13.393, storagecost: 0.4096, energycapacity: 2934.0
edge: (98, 45), distance: 138.076, receivecost: 0.4096, transmitcost: 8.2186, storagecost: 0.4096, energycapacity: 3309.0
edge: (98, 46), distance: 51.241, receivecost: 0.4096, transmitcost: 1.4851, storagecost: 0.4096, energycapacity: 2693.0
edge: (98, 5), distance: 62.922, receivecost: 0.4096, transmitcost: 2.0313, storagecost: 0.4096, energycapacity: 3500.0
edge: (98, 59), distance: 232.965, receivecost: 0.4096, transmitcost: 22.6397, storagecost: 0.4096, energycapacity: 3149.0
edge: (98, 8), distance: 224.342, receivecost: 0.4096, transmitcost: 21.0245, storagecost: 0.4096, energycapacity: 3500.0
edge: (98, 86), distance: 232.326, receivecost: 0.4096, transmitcost: 22.5179, storagecost: 0.4096, energycapacity: 2873.0
edge: (98, 90), distance: 226.498, receivecost: 0.4096, transmitcost: 21.4227, storagecost: 0.4096, energycapacity: 3305.0
edge: (98, 92), distance: 217.67, receivecost: 0.4096, transmitcost: 19.8165, storagecost: 0.4096, energycapacity: 3071.0
edge: (98, 93), distance: 237.051, receivecost: 0.4096, transmitcost: 23.4263, storagecost: 0.4096, energycapacity: 3226.0
edge: (98, 95), distance: 221.242, receivecost: 0.4096, transmitcost: 20.4586, storagecost: 0.4096, energycapacity: 3247.0
edge: (99, 12), distance: 139.514, receivecost: 0.4096, transmitcost: 8.3822, storagecost: 0.4096, energycapacity: 3500.0
edge: (99, 13), distance: 189.973, receivecost: 0.4096, transmitcost: 15.1919, storagecost: 0.4096, energycapacity: 3500.0
edge: (99, 18), distance: 177.984, receivecost: 0.4096, transmitcost: 13.3851, storagecost: 0.4096, energycapacity: 3500.0
edge: (99, 21), distance: 98.287, receivecost: 0.4096, transmitcost: 4.3665, storagecost: 0.4096, energycapacity: 2698.0
edge: (99, 36), distance: 190.762, receivecost: 0.4096, transmitcost: 15.315, storagecost: 0.4096, energycapacity: 3261.0
edge: (99, 4), distance: 7.703, receivecost: 0.4096, transmitcost: 0.4339, storagecost: 0.4096, energycapacity: 3500.0
edge: (99, 48), distance: 188.832, receivecost: 0.4096, transmitcost: 15.015, storagecost: 0.4096, energycapacity: 3161.0
edge: (99, 51), distance: 229.21, receivecost: 0.4096, transmitcost: 21.9288, storagecost: 0.4096, energycapacity: 2738.0
edge: (99, 63), distance: 38.825, receivecost: 0.4096, transmitcost: 1.027, storagecost: 0.4096, energycapacity: 3268.0
edge: (99, 7), distance: 76.344, receivecost: 0.4096, transmitcost: 2.7969, storagecost: 0.4096, energycapacity: 3500.0
edge: (99, 81), distance: 183.706, receivecost: 0.4096, transmitcost: 14.2328, storagecost: 0.4096, energycapacity: 2992.0
edge: (99, 82), distance: 159.121, receivecost: 0.4096, transmitcost: 10.7804, storagecost: 0.4096, energycapacity: 2804.0
edge: (99, 85), distance: 190.611, receivecost: 0.4096, transmitcost: 15.2915, storagecost: 0.4096, energycapacity: 3380.0
